#node	identifier	category	term ID	term description
dltC	93061.SAOUHSC_00871	GO Process	GO:0070395	Lipoteichoic acid biosynthetic process
dltC	93061.SAOUHSC_00871	GO Process	GO:0070589	Cellular component macromolecule biosynthetic process
dltC	93061.SAOUHSC_00871	GO Process	GO:0071554	Cell wall organization or biogenesis
dltC	93061.SAOUHSC_00871	GO Process	GO:0071555	Cell wall organization
dltC	93061.SAOUHSC_00871	GO Process	GO:0071704	Organic substance metabolic process
dltC	93061.SAOUHSC_00871	GO Process	GO:0071840	Cellular component organization or biogenesis
dltC	93061.SAOUHSC_00871	GO Process	GO:1901135	Carbohydrate derivative metabolic process
dltC	93061.SAOUHSC_00871	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
dltC	93061.SAOUHSC_00871	GO Process	GO:1901576	Organic substance biosynthetic process
dltC	93061.SAOUHSC_00871	GO Function	GO:0140104	Molecular carrier activity
dltC	93061.SAOUHSC_00871	GO Function	GO:0140414	Phosphopantetheine-dependent carrier activity
dltC	93061.SAOUHSC_00871	GO Component	GO:0005622	Intracellular
dltC	93061.SAOUHSC_00871	GO Component	GO:0005737	Cytoplasm
dltC	93061.SAOUHSC_00871	GO Component	GO:0110165	Cellular anatomical entity
dltC	93061.SAOUHSC_00871	STRING clusters	CL:1029	Lipoteichoic acid metabolic process, and molecular adaptor activity
dltC	93061.SAOUHSC_00871	STRING clusters	CL:1032	Lipoteichoic acid metabolic process
dltC	93061.SAOUHSC_00871	STRING clusters	CL:974	Mixed, incl. glycerophospholipid metabolism, and lipoteichoic acid metabolic process
dltC	93061.SAOUHSC_00871	UniProt Keywords	KW-0596	Phosphopantetheine
dltC	93061.SAOUHSC_00871	UniProt Keywords	KW-0597	Phosphoprotein
dltC	93061.SAOUHSC_00871	UniProt Keywords	KW-0961	Cell wall biogenesis/degradation
dltC	93061.SAOUHSC_00871	UniProt Keywords	KW-0963	Cytoplasm
dltD	93061.SAOUHSC_00872	GO Process	GO:0006082	Organic acid metabolic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0008152	Metabolic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0009058	Biosynthetic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0009059	Macromolecule biosynthetic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0009273	Peptidoglycan-based cell wall biogenesis
dltD	93061.SAOUHSC_00872	GO Process	GO:0009987	Cellular process
dltD	93061.SAOUHSC_00872	GO Process	GO:0016053	Organic acid biosynthetic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0019350	Teichoic acid biosynthetic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0034645	Cellular macromolecule biosynthetic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0042546	Cell wall biogenesis
dltD	93061.SAOUHSC_00872	GO Process	GO:0043170	Macromolecule metabolic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0044036	Cell wall macromolecule metabolic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0044038	Cell wall macromolecule biosynthetic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0044085	Cellular component biogenesis
dltD	93061.SAOUHSC_00872	GO Process	GO:0044237	Cellular metabolic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0044249	Cellular biosynthetic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0044260	Cellular macromolecule metabolic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0044281	Small molecule metabolic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0044283	Small molecule biosynthetic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0046374	Teichoic acid metabolic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0070394	Lipoteichoic acid metabolic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0070395	Lipoteichoic acid biosynthetic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0070589	Cellular component macromolecule biosynthetic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0071554	Cell wall organization or biogenesis
dltD	93061.SAOUHSC_00872	GO Process	GO:0071704	Organic substance metabolic process
dltD	93061.SAOUHSC_00872	GO Process	GO:0071840	Cellular component organization or biogenesis
dltD	93061.SAOUHSC_00872	GO Process	GO:1901135	Carbohydrate derivative metabolic process
dltD	93061.SAOUHSC_00872	GO Process	GO:1901137	Carbohydrate derivative biosynthetic process
dltD	93061.SAOUHSC_00872	GO Process	GO:1901576	Organic substance biosynthetic process
dltD	93061.SAOUHSC_00872	GO Component	GO:0005886	Plasma membrane
dltD	93061.SAOUHSC_00872	GO Component	GO:0016020	Membrane
dltD	93061.SAOUHSC_00872	GO Component	GO:0016021	Integral component of membrane
dltD	93061.SAOUHSC_00872	GO Component	GO:0031224	Intrinsic component of membrane
dltD	93061.SAOUHSC_00872	GO Component	GO:0071944	Cell periphery
dltD	93061.SAOUHSC_00872	GO Component	GO:0110165	Cellular anatomical entity
dltD	93061.SAOUHSC_00872	STRING clusters	CL:1029	Lipoteichoic acid metabolic process, and molecular adaptor activity
dltD	93061.SAOUHSC_00872	STRING clusters	CL:1032	Lipoteichoic acid metabolic process
dltD	93061.SAOUHSC_00872	STRING clusters	CL:974	Mixed, incl. glycerophospholipid metabolism, and lipoteichoic acid metabolic process
dltD	93061.SAOUHSC_00872	UniProt Keywords	KW-0472	Membrane
dltD	93061.SAOUHSC_00872	UniProt Keywords	KW-0735	Signal-anchor
dltD	93061.SAOUHSC_00872	UniProt Keywords	KW-0812	Transmembrane
dltD	93061.SAOUHSC_00872	UniProt Keywords	KW-1003	Cell membrane
dltD	93061.SAOUHSC_00872	UniProt Keywords	KW-1133	Transmembrane helix
eno	93061.SAOUHSC_00799	GO Process	GO:0005975	Carbohydrate metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0006082	Organic acid metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0006090	Pyruvate metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0006091	Generation of precursor metabolites and energy
eno	93061.SAOUHSC_00799	GO Process	GO:0006096	Glycolytic process
eno	93061.SAOUHSC_00799	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0006163	Purine nucleotide metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0006165	Nucleoside diphosphate phosphorylation
eno	93061.SAOUHSC_00799	GO Process	GO:0006725	Cellular aromatic compound metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0006753	Nucleoside phosphate metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0006757	ATP generation from ADP
eno	93061.SAOUHSC_00799	GO Process	GO:0006793	Phosphorus metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0006796	Phosphate-containing compound metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0006807	Nitrogen compound metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0008152	Metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0009056	Catabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0009117	Nucleotide metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0009132	Nucleoside diphosphate metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0009135	Purine nucleoside diphosphate metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0009150	Purine ribonucleotide metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0009179	Purine ribonucleoside diphosphate metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0009185	Ribonucleoside diphosphate metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0009259	Ribonucleotide metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0009405	Pathogenesis
eno	93061.SAOUHSC_00799	GO Process	GO:0009987	Cellular process
eno	93061.SAOUHSC_00799	GO Process	GO:0016052	Carbohydrate catabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0016310	Phosphorylation
eno	93061.SAOUHSC_00799	GO Process	GO:0019637	Organophosphate metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0019693	Ribose phosphate metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0019752	Carboxylic acid metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0032787	Monocarboxylic acid metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0043436	Oxoacid metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0044237	Cellular metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0044238	Primary metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0044281	Small molecule metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0044419	Interspecies interaction between organisms
eno	93061.SAOUHSC_00799	GO Process	GO:0046031	ADP metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0046034	ATP metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0046483	Heterocycle metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0046939	Nucleotide phosphorylation
eno	93061.SAOUHSC_00799	GO Process	GO:0050789	Regulation of biological process
eno	93061.SAOUHSC_00799	GO Process	GO:0050794	Regulation of cellular process
eno	93061.SAOUHSC_00799	GO Process	GO:0051128	Regulation of cellular component organization
eno	93061.SAOUHSC_00799	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0065007	Biological regulation
eno	93061.SAOUHSC_00799	GO Process	GO:0071704	Organic substance metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:0072521	Purine-containing compound metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:1901135	Carbohydrate derivative metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:1901360	Organic cyclic compound metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:1901564	Organonitrogen compound metabolic process
eno	93061.SAOUHSC_00799	GO Process	GO:1901575	Organic substance catabolic process
eno	93061.SAOUHSC_00799	GO Function	GO:0000287	Magnesium ion binding
eno	93061.SAOUHSC_00799	GO Function	GO:0003824	Catalytic activity
eno	93061.SAOUHSC_00799	GO Function	GO:0005488	Binding
eno	93061.SAOUHSC_00799	GO Function	GO:0005515	Protein binding
eno	93061.SAOUHSC_00799	GO Function	GO:0016829	Lyase activity
eno	93061.SAOUHSC_00799	GO Function	GO:0016835	Carbon-oxygen lyase activity
eno	93061.SAOUHSC_00799	GO Function	GO:0016836	Hydro-lyase activity
eno	93061.SAOUHSC_00799	GO Function	GO:0043167	Ion binding
eno	93061.SAOUHSC_00799	GO Function	GO:0043169	Cation binding
eno	93061.SAOUHSC_00799	GO Function	GO:0044877	Protein-containing complex binding
eno	93061.SAOUHSC_00799	GO Function	GO:0046872	Metal ion binding
eno	93061.SAOUHSC_00799	GO Component	GO:0000015	Phosphopyruvate hydratase complex
eno	93061.SAOUHSC_00799	GO Component	GO:0005576	Extracellular region
eno	93061.SAOUHSC_00799	GO Component	GO:0005622	Intracellular
eno	93061.SAOUHSC_00799	GO Component	GO:0005737	Cytoplasm
eno	93061.SAOUHSC_00799	GO Component	GO:0005829	Cytosol
eno	93061.SAOUHSC_00799	GO Component	GO:0009986	Cell surface
eno	93061.SAOUHSC_00799	GO Component	GO:0032991	Protein-containing complex
eno	93061.SAOUHSC_00799	GO Component	GO:0110165	Cellular anatomical entity
eno	93061.SAOUHSC_00799	GO Component	GO:1902494	Catalytic complex
eno	93061.SAOUHSC_00799	STRING clusters	CL:723	Carbohydrate metabolic process, and phosphotransferase system (pts)
eno	93061.SAOUHSC_00799	STRING clusters	CL:724	Carbohydrate metabolic process, and phosphotransferase system (pts)
eno	93061.SAOUHSC_00799	STRING clusters	CL:725	Carbohydrate metabolic process, and phosphotransferase system (pts)
eno	93061.SAOUHSC_00799	STRING clusters	CL:726	Carbohydrate metabolic process, and phosphotransferase system (pts)
eno	93061.SAOUHSC_00799	STRING clusters	CL:727	Carbohydrate metabolic process, and phosphotransferase system
eno	93061.SAOUHSC_00799	STRING clusters	CL:729	Amino sugar and nucleotide sugar metabolism, and Pentose phosphate pathway
eno	93061.SAOUHSC_00799	STRING clusters	CL:730	Pentose phosphate pathway, and Amino sugar and nucleotide sugar metabolism
eno	93061.SAOUHSC_00799	STRING clusters	CL:731	Pentose phosphate pathway, and Glycolysis
eno	93061.SAOUHSC_00799	STRING clusters	CL:732	Pentose phosphate pathway, and Glycolysis
eno	93061.SAOUHSC_00799	STRING clusters	CL:733	Pentose phosphate pathway, and Glycolysis
eno	93061.SAOUHSC_00799	STRING clusters	CL:735	Glycolysis, and NADPH regeneration
eno	93061.SAOUHSC_00799	STRING clusters	CL:738	Glycolysis
eno	93061.SAOUHSC_00799	STRING clusters	CL:740	Glycolysis
eno	93061.SAOUHSC_00799	UniProt Keywords	KW-0324	Glycolysis
eno	93061.SAOUHSC_00799	UniProt Keywords	KW-0456	Lyase
eno	93061.SAOUHSC_00799	UniProt Keywords	KW-0460	Magnesium
eno	93061.SAOUHSC_00799	UniProt Keywords	KW-0479	Metal-binding
eno	93061.SAOUHSC_00799	UniProt Keywords	KW-0843	Virulence
eno	93061.SAOUHSC_00799	UniProt Keywords	KW-0963	Cytoplasm
eno	93061.SAOUHSC_00799	UniProt Keywords	KW-0964	Secreted
fabH	93061.SAOUHSC_00920	GO Process	GO:0006082	Organic acid metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0006629	Lipid metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0006631	Fatty acid metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0006633	Fatty acid biosynthetic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0008152	Metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0008610	Lipid biosynthetic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0009058	Biosynthetic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0009987	Cellular process
fabH	93061.SAOUHSC_00920	GO Process	GO:0016053	Organic acid biosynthetic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0019752	Carboxylic acid metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0032787	Monocarboxylic acid metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0043436	Oxoacid metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0044237	Cellular metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0044238	Primary metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0044249	Cellular biosynthetic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0044255	Cellular lipid metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0044281	Small molecule metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0044283	Small molecule biosynthetic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0046394	Carboxylic acid biosynthetic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0071704	Organic substance metabolic process
fabH	93061.SAOUHSC_00920	GO Process	GO:0072330	Monocarboxylic acid biosynthetic process
fabH	93061.SAOUHSC_00920	GO Process	GO:1901576	Organic substance biosynthetic process
fabH	93061.SAOUHSC_00920	GO Function	GO:0003824	Catalytic activity
fabH	93061.SAOUHSC_00920	GO Function	GO:0004312	Fatty acid synthase activity
fabH	93061.SAOUHSC_00920	GO Function	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity
fabH	93061.SAOUHSC_00920	GO Function	GO:0016740	Transferase activity
fabH	93061.SAOUHSC_00920	GO Function	GO:0016746	Transferase activity, transferring acyl groups
fabH	93061.SAOUHSC_00920	GO Function	GO:0016747	Transferase activity, transferring acyl groups other than amino-acyl groups
fabH	93061.SAOUHSC_00920	GO Component	GO:0005622	Intracellular
fabH	93061.SAOUHSC_00920	GO Component	GO:0005737	Cytoplasm
fabH	93061.SAOUHSC_00920	GO Component	GO:0110165	Cellular anatomical entity
fabH	93061.SAOUHSC_00920	STRING clusters	CL:451	Mixed, incl. pyruvate metabolism, and butanoate metabolism
fabH	93061.SAOUHSC_00920	STRING clusters	CL:452	Mixed, incl. pyruvate metabolism, and butanoate metabolism
fabH	93061.SAOUHSC_00920	STRING clusters	CL:453	Mixed, incl. pyruvate metabolism, and fatty acid metabolic process
fabH	93061.SAOUHSC_00920	STRING clusters	CL:577	Fatty acid metabolism, and acyl binding
fabH	93061.SAOUHSC_00920	STRING clusters	CL:578	Fatty acid biosynthetic process, and lipid oxidation
fabH	93061.SAOUHSC_00920	UniProt Keywords	KW-0012	Acyltransferase
fabH	93061.SAOUHSC_00920	UniProt Keywords	KW-0275	Fatty acid biosynthesis
fabH	93061.SAOUHSC_00920	UniProt Keywords	KW-0276	Fatty acid metabolism
fabH	93061.SAOUHSC_00920	UniProt Keywords	KW-0443	Lipid metabolism
fabH	93061.SAOUHSC_00920	UniProt Keywords	KW-0444	Lipid biosynthesis
fabH	93061.SAOUHSC_00920	UniProt Keywords	KW-0511	Multifunctional enzyme
fabH	93061.SAOUHSC_00920	UniProt Keywords	KW-0808	Transferase
fabH	93061.SAOUHSC_00920	UniProt Keywords	KW-0963	Cytoplasm
fbp	93061.SAOUHSC_02822	GO Process	GO:0005975	Carbohydrate metabolic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0005996	Monosaccharide metabolic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0006006	Glucose metabolic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0006094	Gluconeogenesis
fbp	93061.SAOUHSC_02822	GO Process	GO:0006793	Phosphorus metabolic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0006796	Phosphate-containing compound metabolic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0008152	Metabolic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0009058	Biosynthetic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0009987	Cellular process
fbp	93061.SAOUHSC_02822	GO Process	GO:0016051	Carbohydrate biosynthetic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0016311	Dephosphorylation
fbp	93061.SAOUHSC_02822	GO Process	GO:0019318	Hexose metabolic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0019319	Hexose biosynthetic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0044237	Cellular metabolic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0044238	Primary metabolic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0044281	Small molecule metabolic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0044283	Small molecule biosynthetic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0046364	Monosaccharide biosynthetic process
fbp	93061.SAOUHSC_02822	GO Process	GO:0071704	Organic substance metabolic process
fbp	93061.SAOUHSC_02822	GO Process	GO:1901576	Organic substance biosynthetic process
fbp	93061.SAOUHSC_02822	GO Function	GO:0003824	Catalytic activity
fbp	93061.SAOUHSC_02822	GO Function	GO:0016787	Hydrolase activity
fbp	93061.SAOUHSC_02822	GO Function	GO:0016788	Hydrolase activity, acting on ester bonds
fbp	93061.SAOUHSC_02822	GO Function	GO:0016791	Phosphatase activity
fbp	93061.SAOUHSC_02822	GO Function	GO:0042578	Phosphoric ester hydrolase activity
fbp	93061.SAOUHSC_02822	STRING clusters	CL:723	Carbohydrate metabolic process, and phosphotransferase system (pts)
fbp	93061.SAOUHSC_02822	STRING clusters	CL:724	Carbohydrate metabolic process, and phosphotransferase system (pts)
fbp	93061.SAOUHSC_02822	STRING clusters	CL:725	Carbohydrate metabolic process, and phosphotransferase system (pts)
fbp	93061.SAOUHSC_02822	STRING clusters	CL:726	Carbohydrate metabolic process, and phosphotransferase system (pts)
fbp	93061.SAOUHSC_02822	STRING clusters	CL:727	Carbohydrate metabolic process, and phosphotransferase system
fbp	93061.SAOUHSC_02822	STRING clusters	CL:729	Amino sugar and nucleotide sugar metabolism, and Pentose phosphate pathway
fbp	93061.SAOUHSC_02822	STRING clusters	CL:730	Pentose phosphate pathway, and Amino sugar and nucleotide sugar metabolism
fbp	93061.SAOUHSC_02822	STRING clusters	CL:731	Pentose phosphate pathway, and Glycolysis
fbp	93061.SAOUHSC_02822	STRING clusters	CL:732	Pentose phosphate pathway, and Glycolysis
fbp	93061.SAOUHSC_02822	STRING clusters	CL:733	Pentose phosphate pathway, and Glycolysis
fbp	93061.SAOUHSC_02822	UniProt Keywords	KW-0119	Carbohydrate metabolism
fbp	93061.SAOUHSC_02822	UniProt Keywords	KW-0378	Hydrolase
fbp	93061.SAOUHSC_02822	UniProt Keywords	KW-0464	Manganese
fda	93061.SAOUHSC_02926	GO Process	GO:0005975	Carbohydrate metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0006082	Organic acid metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0006090	Pyruvate metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0006091	Generation of precursor metabolites and energy
fda	93061.SAOUHSC_02926	GO Process	GO:0006096	Glycolytic process
fda	93061.SAOUHSC_02926	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0006163	Purine nucleotide metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0006165	Nucleoside diphosphate phosphorylation
fda	93061.SAOUHSC_02926	GO Process	GO:0006725	Cellular aromatic compound metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0006753	Nucleoside phosphate metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0006757	ATP generation from ADP
fda	93061.SAOUHSC_02926	GO Process	GO:0006793	Phosphorus metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0006796	Phosphate-containing compound metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0006807	Nitrogen compound metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0008152	Metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0009056	Catabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0009117	Nucleotide metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0009132	Nucleoside diphosphate metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0009135	Purine nucleoside diphosphate metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0009150	Purine ribonucleotide metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0009179	Purine ribonucleoside diphosphate metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0009185	Ribonucleoside diphosphate metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0009259	Ribonucleotide metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0009987	Cellular process
fda	93061.SAOUHSC_02926	GO Process	GO:0016052	Carbohydrate catabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0016310	Phosphorylation
fda	93061.SAOUHSC_02926	GO Process	GO:0019637	Organophosphate metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0019693	Ribose phosphate metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0019752	Carboxylic acid metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0032787	Monocarboxylic acid metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0043436	Oxoacid metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0044237	Cellular metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0044238	Primary metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0044281	Small molecule metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0046031	ADP metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0046034	ATP metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0046483	Heterocycle metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0046939	Nucleotide phosphorylation
fda	93061.SAOUHSC_02926	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0071704	Organic substance metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:0072521	Purine-containing compound metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:1901135	Carbohydrate derivative metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:1901360	Organic cyclic compound metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:1901564	Organonitrogen compound metabolic process
fda	93061.SAOUHSC_02926	GO Process	GO:1901575	Organic substance catabolic process
fda	93061.SAOUHSC_02926	GO Function	GO:0003824	Catalytic activity
fda	93061.SAOUHSC_02926	GO Function	GO:0004332	Fructose-bisphosphate aldolase activity
fda	93061.SAOUHSC_02926	GO Function	GO:0016829	Lyase activity
fda	93061.SAOUHSC_02926	GO Function	GO:0016830	Carbon-carbon lyase activity
fda	93061.SAOUHSC_02926	GO Function	GO:0016832	Aldehyde-lyase activity
fda	93061.SAOUHSC_02926	GO Component	GO:0005622	Intracellular
fda	93061.SAOUHSC_02926	GO Component	GO:0005737	Cytoplasm
fda	93061.SAOUHSC_02926	GO Component	GO:0005829	Cytosol
fda	93061.SAOUHSC_02926	GO Component	GO:0110165	Cellular anatomical entity
fda	93061.SAOUHSC_02926	STRING clusters	CL:723	Carbohydrate metabolic process, and phosphotransferase system (pts)
fda	93061.SAOUHSC_02926	STRING clusters	CL:724	Carbohydrate metabolic process, and phosphotransferase system (pts)
fda	93061.SAOUHSC_02926	STRING clusters	CL:725	Carbohydrate metabolic process, and phosphotransferase system (pts)
fda	93061.SAOUHSC_02926	STRING clusters	CL:726	Carbohydrate metabolic process, and phosphotransferase system (pts)
fda	93061.SAOUHSC_02926	STRING clusters	CL:727	Carbohydrate metabolic process, and phosphotransferase system
fda	93061.SAOUHSC_02926	STRING clusters	CL:729	Amino sugar and nucleotide sugar metabolism, and Pentose phosphate pathway
fda	93061.SAOUHSC_02926	STRING clusters	CL:730	Pentose phosphate pathway, and Amino sugar and nucleotide sugar metabolism
fda	93061.SAOUHSC_02926	STRING clusters	CL:731	Pentose phosphate pathway, and Glycolysis
fda	93061.SAOUHSC_02926	STRING clusters	CL:732	Pentose phosphate pathway, and Glycolysis
fda	93061.SAOUHSC_02926	STRING clusters	CL:733	Pentose phosphate pathway, and Glycolysis
fda	93061.SAOUHSC_02926	STRING clusters	CL:735	Glycolysis, and NADPH regeneration
fda	93061.SAOUHSC_02926	STRING clusters	CL:738	Glycolysis
fda	93061.SAOUHSC_02926	UniProt Keywords	KW-0324	Glycolysis
fda	93061.SAOUHSC_02926	UniProt Keywords	KW-0456	Lyase
fda	93061.SAOUHSC_02926	UniProt Keywords	KW-0704	Schiff base
fhs	93061.SAOUHSC_01845	GO Process	GO:0006082	Organic acid metabolic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0006144	Purine nucleobase metabolic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0006575	Cellular modified amino acid metabolic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0006725	Cellular aromatic compound metabolic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0006730	One-carbon metabolic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0006760	Folic acid-containing compound metabolic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0006807	Nitrogen compound metabolic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0008152	Metabolic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0009058	Biosynthetic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0009112	Nucleobase metabolic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0009113	Purine nucleobase biosynthetic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0009396	Folic acid-containing compound biosynthetic process
fhs	93061.SAOUHSC_01845	GO Process	GO:0009987	Cellular process
